列01,列02,列03,列04,列05,列06,列07,列08,列09,列10,列11,列12,列13,列14,列15,列16,列17,列18,列19
2aabdf0a,424677,43.6434,65.7614,138,35025,464,0740,F-UTSB2,A21N,VP-BFO,1643679048,LED,LBD,U68641,0,0,SVR8641,0
2aabdf7f,4BB18D,34.189,-19.5544,63,37975,514,5367,F-LPMA7,B789,TC-LLM,1643679055,CCS,IST,TK183,0,0,THY183,0
2aabdf96,399E86,23.579,37.5075,320,36000,439,5212,F-OEJN4,A339,F-HHUG,1643679053,RUN,ORY,SS711,0,0,CRL711,0
2aabdfdc,A4C6AF,-12.0261,-77.1074,41,0,0,7663,F-SPJC1,A21N,N407AN,1643679054,MIA,LIM,AA379,1,0,AAL379,0
2aabdff6,71BD79,53.2662,-172.7187,275,40000,489,7423,F-PADK1,A359,HL7579,1643679056,LAX,ICN,OZ2037,0,0,AAR2037,0
2aabe00a,4D231A,54.2044,36.811,304,38000,444,6211,F-UUOB1,A333,9H-SMF,1643679054,DWC,RIX,6Y7711,0,0,LYX7711,0
2aabe0e3,A849AB,9.9215,-84.4028,69,6450,174,7164,F-MROC2,A320,N633JB,1643679053,JFK,SJO,B61793,0,-832,JBU1793,0
2aabe120,,36.0986,-115.162,2,0,0,6101,F-KHND1,H25B,,1643679044,,,,1,0,H25B,0
2aabe243,,35.9845,-49.9845,41,43004,553,0000,F-SAT6,GL5T,,1643679036,,,,0,0,GL5T,0
2aabe244,A777BF,32.9069,-97.0364,230,0,0,3105,F-KDFW2,A321,N580UW,1643679051,SEA,DFW,AA1367,1,0,AAL1367,0
2aabe2f8,0D085C,52.1756,-129.7754,314,39975,425,6071,F-CZSW1,B788,XA-AMX,1643679055,MEX,ICN,AM9020,0,64,AMX9020,0
2aabe2f9,C01040,69.3144,70.8521,352,36000,481,0534,F-USDA3,B789,C-FGDZ,1643679054,DEL,YYZ,AC43,0,-64,ACA43,0
2aabe347,A0A034,34.0613,-117.6059,315,0,0,2000,F-KCNO1,B763,N1399A,1643679045,AFW,ONT,5Y3796,1,0,GTI3796,0
2aabe354,4D2126,60.946,-140.631,274,40000,401,6630,F-PATJ1,A343,9H-SUN,1643679053,LCK,ANC,,0,0,HFM610P,0
2aabe408,ADC5FF,42.3647,-71.0137,19,0,13,2650,F-KBOS4,A321,N987JT,1643679054,LAX,BOS,B61388,1,0,JBU1388,0
2aabe4c8,896211,53.0547,16.8497,323,38000,394,3203,F-ESMK5,B77W,A6-EGP,1643679053,DXB,CPH,EK9249,0,0,UAE9249,0
2aabe519,A46AD6,31.8938,-106.6634,103,41000,537,2657,F-KDMN1,A332,N384HA,1643679053,HNL,AUS,HA82,0,0,HAL82,0
2aabe71a,39CF0C,16.9872,-24.7369,30,39000,533,6674,F-GVAC2,A359,F-HTYM,1643679053,GRU,CDG,AF457,0,64,AFR457,0
2aabe72c,39C498,45.0762,-58.8028,258,38000,424,0703,F-CYQY3,A359,F-HREY,1643679053,ORY,EWR,BF720,0,0,FBU720,0
2aabe74b,AA95DA,21.4931,105.9582,231,6075,209,5035,F-VVNB5,MD11,N781SN,1643679052,ICN,HKG,KD7227,0,-1792,WGN7227,0
2aabe79d,A08A8F,59.7438,-141.1577,288,38000,390,5676,T-F5M,B763,N134FE,1643679048,MEM,ANC,FX5813,0,0,FDX5813,0
2aabe7ad,AA7BD6,4.9382,-152.1377,230,32000,459,0000,F-SAT6,B77L,N775CK,1643679052,LAX,SYD,K4259,0,0,CKS259,0
2aabe872,8963A2,49.7357,-59.139,263,34000,426,0705,F-CYDF2,B77L,A6-EFO,1643679055,AMS,ORD,EK9989,0,0,UAE9989,0
2aabe90a,71C285,56.0404,76.2205,99,35000,496,5143,F-UNOO2,B77L,HL8285,1643679053,MXP,ICN,KE9514,0,0,KAL9514,0
2aabe998,,24.8583,46.8414,268,4150,151,1655,F-OERK5,GLF4,,1643679054,,,,0,-128,GLF4,0
2aabea19,48412E,4.1951,73.5291,358,0,46,3420,F-VRMM2,A21N,P4-KGF,1643679054,ALA,MLE,KC585,1,0,KZR585,0
2aabea1d,A923CD,41.2325,-86.9885,310,15975,370,1517,F-KLOT1,B739,N68834,1643679053,SJU,ORD,UA2088,0,-2624,UAL2088,0
2aabea1f,ABB2FE,47.5445,-56.7883,250,36000,392,0716,F-LFVM2,B77L,N853FD,1643679053,FRA,MEM,FX32,0,64,FDX32,0
2aabea38,4067F7,38.4805,71.6687,138,41000,537,2520,F-UTKN1,B788,G-TUIC,1643679056,CPH,HKT,6B375,0,0,BLX375,0
2aabea91,AD9645,33.438,-112.0008,180,0,8,1571,F-KPHX4,B738,N975AN,1643679041,BOS,PHX,AA2323,1,0,AAL2323,0
2aabeabf,504E5F,51.5906,70.4673,112,21000,425,1152,F-UACC1,B744,ER-BBC,1643679053,LHR,NQZ,F55539,0,-1920,ATG5539,0
2aabeae1,76CD0F,4.5603,96.3349,113,39000,469,0533,F-WITL1,A359,9V-SHO,1643679053,DXB,SIN,SQ495,0,0,SIA495,0
2aabeb05,A657BF,40.1039,-75.9187,99,8850,288,7461,F-KILG1,A321,N508AY,1643679052,PHX,PHL,AA460,0,-512,AAL460,0
2aabeb12,7807D6,62.5656,-154.2646,302,34000,385,6346,F-PAMR1,A332,B-6538,1643679054,SFO,PVG,MU7590,0,-64,CES7590,0
2aabebf9,780D8F,54.5323,81.6926,101,35000,498,4505,F-UNNT2,B77L,B-2094,1643679053,AMS,PVG,CAO1034,0,0,CAO1034,0
2aabec17,4B1887,28.7827,60.2055,125,37000,529,3657,F-OIZH2,A333,HB-JHN,1643679052,ZRH,BOM,LX154,0,0,SWR154,0
2aabec52,42441E,56.4252,101.4854,114,3025,156,2107,F-UIBB3,A20N,VQ-BCH,1643679054,DME,BTK,S73041,0,-960,SBI3041,0
2aabee20,896409,29.3899,51.8857,159,38975,455,5442,F-OISS2,B789,A6-BLD,1643679055,LHR,AUH,EY18,0,0,ETD69K,0
2aabee28,89617E,25.6216,54.8396,112,12275,412,7222,F-OMDB1,B77W,A6-EGF,1643679053,LYS,DXB,EK82,0,-1408,UAE82,0
2aabee37,78103C,61.6876,57.4193,275,36000,467,6707,F-USPP2,B77W,B-7869,1643679054,PEK,FRA,CA577,0,0,CCA577,0
2aabef09,040088,19.6276,39.0706,181,40000,440,1604,F-OEJN4,B788,ET-ARF,1643679053,ARN,ADD,ET715,0,64,ETH715,0
2aabef0e,42441F,37.701,111.2683,123,31100,557,1312,T-F6M,B748,VQ-BBM,1643679056,GYD,PVG,7L33,0,0,AZG033,0
2aabef19,A18B71,32.8971,-97.0349,284,0,0,3237,F-KDFW2,A321,N199UW,1643679055,SMF,DFW,AA2081,1,0,AAL2081,0
2aabef6a,8963D7,25.2972,55.433,121,6800,277,5410,F-OMDB1,B77W,A6-EPH,1643679053,HAM,DXB,EK62,0,-960,UAE62,0
2aabef79,4240B6,56.3369,78.1597,89,35000,494,3533,F-UNNT2,B744,VP-BIG,1643679053,AMS,KJA,RU878,0,0,ABW878,0
2aabf063,A79DE9,46.8272,-57.3409,253,32050,398,0715,F-LFVM2,MD11,N590FE,1643679053,CDG,MEM,FX5277,0,0,FDX5277,0
2aabf0f7,3C458B,42.7576,34.1699,290,36000,386,3215,F-UKFB1,B77L,D-AALK,1643679055,BOM,FRA,3S625,0,0,BOX625,0
2aabf148,06A2E7,24.1812,43.2912,70,37000,586,4557,F-OEGS1,B789,A7-BHD,1643679052,ACC,DOH,QR1424,0,-128,QTR1424,0
2aabf1e1,,60.7263,-55.2797,81,40000,540,1052,T-F5M,GLEX,,1643679052,,,,0,0,GLEX,0
2aabf217,,40.7967,-74.4247,171,0,0,5732,T-KMMU5,F2TH,,1643679033,,,,1,0,F2TH,0
2aabf25e,E03044,4.039,-73.5626,332,34825,418,0466,F-SKVV3,B737,LV-CAD,1643679053,EZE,BOG,AR1360,0,-1792,ARG1360,0
2aabf2b7,C058C3,43.7631,-79.4746,226,2725,164,4633,F-CYKZ2,B788,C-GHPY,1643679054,SJO,YYZ,AC1098,0,-512,ACA1098,0
2aabf337,780630,52.7824,-168.6971,276,32000,500,5744,T-F5M,B77L,B-2079,1643679052,LAX,PVG,CK224,0,0,CKK224,0
2aabf345,396447,35.9893,6.5146,349,40075,420,4265,F-LMML10,A332,F-GZCH,1643679048,PNR,CDG,AF807,0,0,AFR807,0
2aabf351,A77F26,61.1943,-149.9953,45,0,0,7417,F-PAMR1,B744,N582UP,1643679037,HNL,ANC,5X58,1,0,UPS58,0
2aabf392,,20.8972,-156.4285,303,0,0,2255,F-PHOG2,E545,,1643679001,,,,1,0,E545,0
2aabf3f0,4D0102,39.8221,-82.9145,45,0,22,5725,T-KLCK1,B748,LX-VCC,1643679049,ANC,LCK,,1,0,CLX46C,0
2aabf404,A9FA34,46.8882,-85.0016,134,35000,543,7231,F-KANJ2,B744,N742CK,1643679054,ANC,JFK,K4815,0,0,CKS815,0
2aabf43f,70C0F9,28.1846,49.9893,146,42975,475,7224,F-OTHH1,B789,A4O-SF,1643679053,LHR,MCT,WY102,0,64,OMA102,0
2aabf4a0,A79422,47.2143,-55.1179,255,32050,390,0711,F-CYYT3,MD11,N588FE,1643679052,CGN,IND,FX97,0,0,FDX97,0
2aabf4dc,AA56D4,17.1495,-83.0736,191,35000,446,7162,F-MWCB1,B738,N76522,1643679049,EWR,SJO,UA1222,0,0,UAL1222,0
2aabf5a2,4952A5,12.7996,-27.2622,30,37000,513,4303,F-GVSV3,A339,CS-TUE,1643679054,GRU,LIS,TP82,0,0,TAP082,0
2aabf5eb,AB013C,44.9074,-93.2794,121,1925,121,4161,F-KSTP1,B738,N808SY,1643679052,PUJ,MSP,SY746,0,-896,SCX746,0
2aabf5ef,A78D73,29.0325,-145.7784,238,32000,482,2000,T-F5M,B753,N586NW,1643679056,LAX,HNL,DL330,0,0,DAL330,0
2aabf676,7809A5,59.8189,69.635,103,39000,491,5220,F-USHH4,A332,B-5918,1643679054,LHR,CTU,CA694,0,0,CCA694,0
2aabf681,A5D4C3,25.789,-80.2905,258,0,7,7260,T-KMIA28,B744,N475MC,1643679011,LIM,MIA,5Y56,1,0,GTI56,0
2aabf696,A009A4,36.2409,-110.8287,258,36000,371,1516,F-KFMN1,A321,N101NN,1643679053,JFK,LAX,AA341,0,0,AAL341,0
2aabf6dc,04002F,43.8817,15.2402,315,36000,452,2071,F-LIPA1,B77L,ET-ANN,1643679053,ADD,DUB,ET500,0,-64,ETH500,0
2aabf6ea,4CAC2E,52.65,-7.569,111,39000,531,1140,F-EINN2,B772,EI-GWB,1643679054,JFK,MXP,CP453,0,0,LSI453,0
2aabf743,ADA6ED,37.6119,-122.3863,115,0,0,3137,F-KSJC2,A321,N979UY,1643679053,CLT,SFO,AA1659,1,0,AAL1659,0
2aabf75c,3C70C4,67.4703,86.3094,107,33000,505,5244,F-UOOO2,B77L,D-ALFD,1643679054,FRA,NRT,LH8384,0,0,GEC8384,0
2aabf774,78168F,77.3562,-13.218,52,33000,491,2000,F-BGCO2,B789,B-20AA,1643679051,YYZ,CAN,CZ8118,0,0,CSN8118,0
2aabf848,39B117,20.4228,38.7631,351,39950,511,5233,F-OEJN4,A35K,F-HMIX,1643679053,RUN,ORY,BF701,0,448,FBU701,0
2aabf8e4,AAC7AB,26.0728,-80.1469,45,0,0,2000,F-KHWO1,A320,N794JB,1643679054,AUA,FLL,B61412,1,0,JBU1412,0
2aabf947,ADD2B6,32.9066,-97.0359,219,0,0,1627,F-KDFW2,A321,N990AU,1643679055,BOS,DFW,AA1163,1,0,AAL1163,0
2aabf969,7805DD,60.3447,79.5722,292,32000,479,1046,F-UNSS1,B77L,B-2077,1643679055,PVG,AMS,CK217,0,0,CKK217,0
2aabfa08,A9C66A,41.1536,-89.6439,81,41000,530,6723,F-KDEH2,CL35,N729QS,1643679055,LAX,TEB,1I729,0,-64,EJA729,0
2aabfa1a,C012BD,47.9208,-122.1145,55,37000,467,2625,F-CYHC1,B38M,C-FHCM,1643679053,HNL,YYC,WS1861,0,0,WJA1861,0
2aabfb60,75044A,-22.3336,139.379,297,42000,488,0257,F-YBMA2,A359,9M-MAC,1643679054,AKL,KUL,MH144,0,0,MAS144,0
2aabfb95,C088FB,43.7642,-79.3586,323,3425,217,3636,F-CYYZ2,B738,C-GZWS,1643679055,BGI,YYZ,WS2513,0,-704,WJA2513,0
2aabfbd1,AAE703,37.575,-121.4175,261,13150,322,3046,F-KSJC2,C700,N801QS,1643679053,TEB,AUS,1I801,0,-1536,EJA801,0
2aabfcce,A74923,26.0717,-80.146,143,0,0,2000,F-KHWO1,A320,N569JB,1643679044,SLC,FLL,B62320,1,0,JBU2320,0
2aabfd1b,A8913B,38.653,-75.0851,26,35000,456,6614,F-KWAL2,A320,N651JB,1643679053,CTG,JFK,B61532,0,0,JBU1532,0
2aabfd25,040171,42.9136,16.3855,315,38000,460,2027,F-LIPA1,A359,ET-AWN,1643679053,ADD,DUB,ET552,0,0,ETH552,0
2aabfd7a,4850F6,33.6959,58.458,139,35000,540,3631,F-OIMB1,B77W,PH-BVN,1643679054,AMS,SIN,KL833,0,64,KLM833,0
2aabfd96,A535BE,33.937,-118.409,351,0,9,2670,F-KSMO2,A21N,N435AN,1643679053,PHL,LAX,AA1799,1,0,AAL1799,0
2aabfdd2,A11F5A,34.6994,-115.7154,245,40000,380,6614,F-KINS2,B752,N17105,1643679053,EWR,LAX,,0,0,UAL751K,0
2aabfe0d,A3396B,21.5998,-153.4917,272,32050,451,2353,F-PHTO1,B763,N307AZ,1643679054,ONT,LIH,8C3511,0,0,ATN3511,0
2aabfedf,A4DF56,22.1861,-157.0073,211,26650,375,2340,F-PHOG1,B739,N413AS,1643679052,SEA,HNL,AS103,0,-2304,ASA103,0
2aabfef7,06A1E7,45.0107,14.6434,282,36000,461,2306,F-LIPA1,B77L,A7-BFJ,1643679053,DOH,MXP,,0,-64,QTR06Y,0
2aabff1b,8682FC,51.3994,-162.1736,272,35000,467,0000,F-SAT6,B77W,JA741J,1643679056,LAX,NRT,JL61,0,0,JAL061,0
2aabff38,4952AB,13.2314,-27.0071,30,38000,502,3337,F-GVSV3,A339,CS-TUK,1643679054,GIG,LIS,TP74,0,0,TAP074,0
2aabff96,89617D,33.4813,48.9138,147,39000,474,5452,F-OICK1,B77W,A6-EGE,1643679055,NCL,DXB,EK34,0,64,UAE34,0
2aabfff2,A7E2AF,37.9393,-118.3716,262,39550,379,1601,F-KRNO2,C68A,N607QS,1643679055,UST,,1I607,0,-1088,EJA607,0
2aac002c,,42.0887,-72.8893,134,19000,461,1554,F-KBDL1,F2TH,,1643679053,,,,0,64,F2TH,0
2aac0053,899134,57.3382,-134.0652,301,36000,378,2205,F-PAJN2,B77L,B-16785,1643679054,DFW,ANC,BR691,0,64,EVA691,0
2aac0082,484561,41.3726,34.4515,289,32000,412,3210,F-LTAD4,B77W,PH-BVD,1643679055,DXB,AMS,KL428,0,0,KLM428,0
2aac00d2,A6CAD4,24.7615,-107.4735,90,100,0,1200,F-MMCL4,B407,N537EB,1643679055,,,,1,0,N537EB,0
2aac00fb,484CBC,34.8455,57.3102,142,35000,520,3636,T-OIMM2,B77W,PH-BVI,1643679051,AMS,BKK,KL803,0,0,KLM803,0
2aac00fc,A08E1E,47.4079,-122.4024,313,9250,222,6026,F-KTDO1,BCS1,N135DQ,1643679054,AUS,SEA,DL744,0,-1664,DAL744,0
2aac00ff,8963DE,27.736,52.9434,149,37000,477,5454,F-OEDR1,B77W,A6-EPO,1643679054,FRA,DXB,EK48,0,0,UAE48,0
2aac0124,040173,21.1918,39.11,181,40000,443,3340,F-OEJN4,A359,ET-AWP,1643679053,CDG,ADD,ET735,0,0,ETH735,0
2aac0152,040134,18.2767,39.011,183,40000,440,1667,F-OEJN4,A359,ET-AUC,1643679041,MST,ADD,ET3400,0,64,ETH3400,0
2aac0181,471F34,63.9937,-22.6253,115,0,0,3560,F-BIKF2,A21N,HA-LVG,1643679022,WAW,KEF,W61539,1,0,WZZ1539,0
2aac0198,AD4804,42.3686,-71.0151,227,0,0,1200,F-KBOS4,A321,N955JB,1643679055,SJU,BOS,B6462,1,0,JBU462,0
2aac01af,AE087E,21.6657,-156.776,250,21275,393,2333,F-PHOG1,GLF5,01-0028,1643679052,LAX,,,0,-1792,MANGO28,0
2aac01c9,A3A9D2,0.6461,-71.757,331,40000,474,3457,F-SKCI1,A332,N335QT,1643679052,MVD,BOG,QT4090,0,0,TPA4090,0
2aac0239,A84343,48.9364,157.465,249,36000,490,0000,F-SAT5,B748,N631UP,1643679052,ANC,SZX,5X76,0,0,UPS76,0
2aac0263,4D012F,27.4398,50.553,145,41000,482,7223,F-OEDR1,B744,LX-MCL,1643679054,LUX,PVG,CV7981,0,0,CLX7981,0
2aac02a9,06A2C8,28.749,49.1448,152,37000,472,7225,F-OKBK6,B748,A7-BGA,1643679053,AMS,DOH,QR8202,0,0,QTR04K,0
2aac02aa,A5502B,39.7787,-86.9712,85,37025,485,1033,F-KENL1,A21N,N441UW,1643679055,LAX,DCA,AA2532,0,64,AAL2532,0
2aac03c6,A75B5E,49.7246,-47.8199,268,29000,400,0000,T-F5M,B744,N573UP,1643679039,CGN,SDF,5X214,0,0,UPS214,0
2aac03e5,C04ACA,49.5335,-53.6246,258,34000,391,0720,F-CYYT6,B763,C-GCIJ,1643679054,EMA,YHM,W8346,0,64,CJT346,0
2aac0422,86DD08,55.9491,179.633,250,40004,490,0000,F-SAT5,B788,JA843J,1643679048,SEA,NRT,JL67,0,0,JAL67,0
2aac0450,0C20CE,-22.7215,-60.0939,137,39000,475,0276,F-SGAS1,B738,HP-1854CMP,1643679055,PTY,POA,CM821,0,0,CMP821,0
2aac045e,A08A1A,33.9591,-118.3337,263,1175,143,2743,F-KTOA1,A321,N134AN,1643679053,ORD,LAX,AA319,0,-704,AAL319,0
2aac04cd,040203,22.3832,38.1175,125,39000,530,3326,F-OEJN4,A359,ET-AYM,1643679053,LHR,ADD,ET701,0,0,ETH701,0
2aac04f0,89655A,32.4941,49.7358,144,41000,481,5427,F-OIAW1,A388,A6-EVN,1643679053,LHR,DXB,EK4,0,64,UAE4,0
2aac057c,3C64F0,31.9936,56.6201,123,37000,556,3672,F-OIYY1,A343,D-AIGP,1643679052,FRA,SIN,LH778,0,0,DLH778,0
2aac05e6,A55E46,52.5766,-156.846,287,36000,469,0000,T-F5M,B744,N445MC,1643679056,LAX,NRT,PO717,0,0,PAC717,0
2aac0617,39C5A1,21.1159,38.8704,167,34000,454,3335,F-OEJN4,A339,F-HRNB,1643679053,ORY,RUN,SS910,0,0,CRL910,0
2aac0619,0C215F,-18.0632,-54.8542,135,37000,453,6303,F-SWLC3,B39M,HP-9914CMP,1643679053,PTY,GRU,CM800,0,0,CMP800,0
2aac0620,ACCA19,33.7561,-109.1996,252,34025,398,2133,F-KABQ10,A321,N923JB,1643679053,BOS,SAN,B619,0,0,JBU19,0
2aac0648,71BA05,63.3245,57.7997,99,35000,466,6155,F-USHS3,B77W,HL7205,1643679053,CDG,ICN,KE902,0,0,KAL902,0
2aac07c7,0C2074,-25.2011,-64.8457,154,37000,462,0101,F-SATK1,B738,HP-1822CMP,1643679052,PTY,EZE,CM279,0,0,CMP279,0
2aac07eb,406EC7,11.9679,15.1044,344,36000,484,7311,F-FTTJ1,A388,G-XLEL,1643679053,JNB,LHR,BA54,0,0,BAW54,0
2aac0821,71BF82,48.9406,-130.3829,93,37000,506,1414,F-CYZT1,B77W,HL7782,1643679054,ICN,LCK,KE9057,0,0,KAL9057,0
2aac0826,06A04C,25.4248,51.5521,158,2650,173,4767,F-OTHH1,A333,A7-AEJ,1643679054,ZNZ,DOH,QR1488,0,-1024,QTR36H,0
2aac084b,,34.8212,-116.4036,243,40000,418,2746,F-KPSP2,FA7X,,1643679053,,,,0,0,FA7X,0
2aac085e,A09947,44.8854,-93.2095,250,0,1,6205,T-KMSP31,BCS1,N138DU,1643679052,DFW,MSP,DL2205,1,0,DAL2205,0
2aac0860,A8D46A,33.9379,-118.409,81,0,19,3027,F-KTOA1,B739,N66808,1643679051,MCO,LAX,UA1677,1,0,UAL1677,0
2aac088f,89631D,56.8611,-70.8963,73,35000,517,2427,T-CYVP1,B77L,A6-EFM,1643679051,LAX,FRA,EK9936,0,64,UAE9936,0
2aac08bf,04018F,40.5559,17.9862,298,39975,433,2076,F-LGPZ2,B789,ET-AXS,1643679053,ADD,FCO,ET712,0,64,ETH712,0
2aac08e2,A51958,38.7777,-77.1475,119,3550,214,1661,F-KBWI2,A21N,N428AA,1643679053,PHX,DCA,AA1634,0,0,AAL1634,0
2aac0907,,53.4495,16.2777,75,37000,428,1162,F-ESMQ8,E35L,,1643679053,,,,0,64,E35L,0
2aac0914,86D943,35.6943,140.4261,329,1225,147,6102,F-RJAA4,B763,JA8323,1643679053,BKK,NRT,NH8510,0,-832,ANA8510,0
2aac0955,,26.4749,45.1497,81,45000,562,0140,F-OERK5,GLF4,,1643679054,,,,0,64,GLF4,0
2aac09ac,ABE930,43.6329,-89.3546,315,32000,409,1464,F-KDEH2,B739,N867DN,1643679055,PUJ,MSP,DL1835,0,0,DAL1835,0
2aac09b3,484445,37.4034,24.7763,334,38000,448,2056,F-LGKO2,A332,PH-AOF,1643679054,EBB,AMS,KL537,0,0,KLM538,0
2aac09bd,C06022,50.2308,-112.5941,308,25350,421,6130,F-CYQL1,B789,C-GKKN,1643679052,CUN,YYC,WS2311,0,-2304,WJA2311,0
2aac09e0,484371,59.5134,72.922,101,37000,509,0157,F-USRR1,B772,PH-BQK,1643679055,AMS,ICN,KL855,0,0,KLM855,0
2aac0a0e,0900F0,7.0522,-38.6074,106,35000,521,0000,F-SAT6,B77W,D2-TEJ,1643679048,HAV,LAD,DT703,0,0,DTA703,0
2aac0a25,89655D,28.2543,46.2527,109,39000,547,0257,F-OKBK6,A388,A6-EVQ,1643679053,CDG,DXB,EK76,0,0,UAE93P,0
2aac0a3b,601839,45.1306,75.0628,248,36000,434,3015,F-UAAR1,B77L,EZ-A779,1643679054,PEK,ASB,T5604,0,0,TUA604,0
2aac0a5b,424323,49.9493,7.2705,126,0,3,3214,T-EDFH18,B744,VP-BCI,1643679053,GYD,HHN,U39307,1,0,SAY9307,0
2aac0ab4,AC6364,33.9449,-118.418,354,0,16,1574,F-KSMO3,B739,N898DN,1643679055,MCO,LAX,DL703,1,0,DAL703,0
2aac0acd,0C20F2,-24.2909,-61.208,148,35000,490,0102,F-SATK1,B39M,HP-9906CMP,1643679054,PTY,MVD,CM283,0,0,CMP283,0
2aac0ace,899135,51.0309,-160.163,279,39000,427,0000,F-SAT5,B77L,B-16789,1643679048,LAX,TPE,BR619,0,0,EVA619,0
2aac0add,A8F00E,51.3372,-48.8826,60,37000,550,2704,T-F5M,B763,N675UA,1643679056,EWR,GVA,UA956,0,0,UAL956,0
2aac0b07,04007A,41.3882,28.7542,179,2325,125,5252,F-LTFM1,B738,ET-AQQ,1643679053,ADD,IST,ET720,0,-704,ETH720,0
2aac0b23,0C208C,-13.4382,-51.3881,126,37000,437,0105,F-SWNQ1,B738,HP-1829CMP,1643679054,PTY,GIG,CM873,0,0,CMP873,0
2aac0b2b,A71980,-18.7594,-49.14,130,37025,455,2254,F-SBCN2,A319,N557AV,1643679055,BOG,GRU,AV249,0,-64,AVA249,0
2aac0b2e,AD2FD0,32.6181,-97.3559,44,13825,343,0573,F-KDFW2,B738,N949NN,1643679055,SJO,DFW,AA1080,0,-1152,AAL1080,0
2aac0b4e,A06DB4,33.1175,-96.9133,3,5250,253,6622,F-KFTY1,A321,N127AA,1643679055,SJU,DFW,AA1591,0,-768,AAL1591,0
2aac0b9a,A8FD3C,33.1535,-97.0082,180,5025,191,1751,F-KDFW2,A320,N679AW,1643679055,MCI,DFW,AA1614,0,0,AAL1614,0
2aac0bb9,3C4587,48.9207,-50.8827,265,30000,400,0712,F-CYYT6,B77L,D-AALG,1643679054,BRU,CVG,3S316,0,0,BOX316,0
2aac0bc5,424564,53.7004,97.6991,304,32000,459,5161,F-UNKL4,B748,VQ-BRJ,1643679052,HKG,SVO,RU748,0,0,ABW748,0
2aac0c40,ACF906,42.0839,-78.7047,108,35050,500,7362,F-CYXU1,A321,N935JB,1643679053,LAX,JFK,B6524,0,0,JBU524,0
2aac0c44,4ACA64,60.6227,92.5626,129,39000,494,0423,F-UNIP1,A359,SE-RSD,1643679055,OSL,PEK,SK7049,0,0,SAS7049,0
2aac0c57,AAA02C,40.6473,-73.7767,230,0,0,2000,F-KJFK1,A320,N784JB,1643679052,PTP,JFK,B62206,1,0,JBU2206,0
2aac0ca6,0C20A7,-13.3082,-51.6142,134,35000,432,0112,F-SWHP2,B738,HP-1839CMP,1643679055,PTY,CNF,CM765,0,0,CMP765,0
2aac0cbb,A9A419,41.9743,-87.892,109,0,0,6170,F-KORD1,A321,N720FR,1643679054,CUN,ORD,F945,1,0,FFT45,0
2aac0d74,A73A47,40.3285,-74.8017,47,7525,277,0547,F-KMJX1,A320,N565JB,1643679055,FLL,EWR,B66,0,0,JBU6,0
2aac0d77,E8021A,2.9643,-72.2386,311,39600,451,4361,F-SKVV3,B763,CC-CXD,1643679053,VCP,,UC2861,0,-1088,LAE2861,0
2aac0db5,76CEFA,48.3825,58.0847,131,35000,467,3524,F-UWOR1,B77W,9V-SWZ,1643679053,LHR,SIN,SQ319,0,0,SIA319,0
2aac0dbf,A2A38E,61.2671,73.4116,356,35975,485,0531,F-USRN1,B789,N26952,1643679054,DEL,ORD,UA899,0,0,UAL899,0
2aac0de2,E48DF6,17.1311,-15.6727,215,34000,437,1170,F-GQNO1,B77W,PT-MUI,1643679054,LHR,GRU,LA8085,0,-64,TAM8085,0
2aac0e18,424563,56.5577,21.3474,225,34000,478,4503,F-EYPP3,B748,VQ-BRH,1643679054,KJA,LEJ,RU993,0,0,ABW993,0
2aac0e2f,AD9811,35.5233,-81.7703,103,11875,415,2036,F-KBLF1,A321,N975UY,1643679054,LAX,CLT,AA1925,0,-1088,AAL1925,0
2aac0e43,A1A0C4,39.349,-73.0213,338,23675,405,2307,F-KWWD1,A21N,N2039J,1643679055,GEO,JFK,B61966,0,-3456,JBU1966,0
2aac0e76,A1BC29,22.1954,-67.2987,147,35050,508,1530,F-MDPC1,A21N,N2102J,1643679035,JFK,GEO,B61965,0,64,JBU1965,0
2aac0e91,ABEA11,34.8262,-109.5242,246,34000,389,7153,F-KSOW2,B738,N867NN,1643679053,EWR,PHX,AA1986,0,0,AAL1986,0
2aac0ea5,E8060B,2.5958,-76.8078,29,21725,339,5370,F-SKCL3,A20N,CC-AWL,1643679055,SCL,CLO,JA650,0,-1472,JAT650,0
2aac0ed8,ABFD39,20.7923,-156.4398,272,2425,174,2330,F-PHOG1,B38M,N8716B,1643679052,SJC,OGG,WN2023,0,-1024,SWA2023,0
2aac0f0b,4242C4,41.094,72.0308,224,12025,198,0730,F-UTKN1,A320,VP-BLL,1643679052,LED,NMA,SU602,0,-2880,AFL602,0
2aac0f2c,4063E7,47.7231,-41.7908,42,39008,460,0000,F-SAT7,A333,G-VKSS,1643679052,BGI,LHR,VS669,0,0,VIR669,0
2aac0f8c,89409E,4.1859,73.531,182,0,10,4447,F-VRMM2,A21N,A9C-NA,1643679054,BAH,MLE,GF144,1,0,GFA144,0
2aac0f9c,AD0E5E,36.7861,-113.229,250,32025,391,1035,F-KSGU3,A20N,N940NK,1643679053,EWR,LAS,NK993,0,0,NKS993,0
2aac0fa8,780D9F,60.4147,60.7635,98,35000,492,5241,F-USHS3,B77W,B-2023,1643679053,LHR,PVG,MU7552,0,0,CES7552,0
2aac0fb3,,38.5629,-72.317,314,32600,417,1130,F-KWWD1,H25B,,1643679055,,,,0,-2432,H25B,0
